"","country_region","Date","cumulative_cases","cumulative_deaths","incident_cases","incident_deaths","pop2020","cases_per_100k","deaths_per_100k","inc_deaths_per_100k","days_after_onset"
"1","Albania",2020-03-10,10,0,8,0,2877.797,0.347488026431329,0,0,1
"2","Albania",2020-03-11,12,1,2,1,2877.797,0.416985631717595,0.0347488026431329,0.0347488026431329,2
"3","Albania",2020-03-12,23,1,11,0,2877.797,0.799222460792057,0.0347488026431329,0,3
"4","Albania",2020-03-13,33,1,10,0,2877.797,1.14671048722339,0.0347488026431329,0,4
"5","Albania",2020-03-14,38,1,5,0,2877.797,1.32045450043905,0.0347488026431329,0,5
"6","Albania",2020-03-15,42,1,4,0,2877.797,1.45944971101158,0.0347488026431329,0,6
"7","Albania",2020-03-16,51,1,9,0,2877.797,1.77218893479978,0.0347488026431329,0,7
"8","Albania",2020-03-17,55,1,4,0,2877.797,1.91118414537231,0.0347488026431329,0,8
"9","Albania",2020-03-18,59,2,4,1,2877.797,2.05017935594484,0.0694976052862658,0.0347488026431329,9
"10","Albania",2020-03-19,64,2,5,0,2877.797,2.22392336916051,0.0694976052862658,0,10
"11","Albania",2020-03-20,70,2,6,0,2877.797,2.4324161850193,0.0694976052862658,0,11
"12","Albania",2020-03-21,76,2,6,0,2877.797,2.6409090008781,0.0694976052862658,0,12
"13","Albania",2020-03-22,89,2,13,0,2877.797,3.09264343523883,0.0694976052862658,0,13
"14","Albania",2020-03-23,104,4,15,2,2877.797,3.61387547488582,0.138995210572532,0.0694976052862658,14
"15","Albania",2020-03-24,123,5,19,1,2877.797,4.27410272510535,0.173744013215665,0.0347488026431329,15
"16","Albania",2020-03-25,146,5,23,0,2877.797,5.07332518589741,0.173744013215665,0,16
"17","Albania",2020-03-26,174,6,28,1,2877.797,6.04629165990513,0.208492815858798,0.0347488026431329,17
"18","Albania",2020-03-27,186,8,12,2,2877.797,6.46327729162272,0.277990421145063,0.0694976052862658,18
"19","Albania",2020-03-28,197,10,11,2,2877.797,6.84551412069719,0.347488026431329,0.0694976052862658,19
"20","Albania",2020-03-29,212,10,15,0,2877.797,7.36674616034418,0.347488026431329,0,20
"21","Austria",2020-03-01,14,0,5,0,9006.398,0.155445051395686,0,0,1
"22","Austria",2020-03-02,18,0,4,0,9006.398,0.199857923223024,0,0,2
"23","Austria",2020-03-03,21,0,3,0,9006.398,0.233167577093528,0,0,3
"24","Austria",2020-03-04,29,0,8,0,9006.398,0.321993320748206,0,0,4
"25","Austria",2020-03-05,41,0,12,0,9006.398,0.455231936230222,0,0,5
"26","Austria",2020-03-06,55,0,14,0,9006.398,0.610676987625908,0,0,6
"27","Austria",2020-03-07,79,0,24,0,9006.398,0.87715421858994,0,0,7
"28","Austria",2020-03-08,104,0,25,0,9006.398,1.15473466751081,0,0,8
"29","Austria",2020-03-09,131,0,27,0,9006.398,1.45452155234534,0,0,9
"30","Austria",2020-03-10,182,0,51,0,9006.398,2.02078566814391,0,0,10
"31","Austria",2020-03-11,246,0,64,0,9006.398,2.73139161738133,0,0,11
"32","Austria",2020-03-12,302,1,56,1,9006.398,3.35317182296408,0.0111032179568347,0.0111032179568347,12
"33","Austria",2020-03-13,504,1,202,0,9006.398,5.59602185024468,0.0111032179568347,0,13
"34","Austria",2020-03-14,655,1,151,0,9006.398,7.27260776172672,0.0111032179568347,0,14
"35","Austria",2020-03-15,860,1,205,0,9006.398,9.54876744287783,0.0111032179568347,0,15
"36","Austria",2020-03-16,1018,3,158,2,9006.398,11.3030758800577,0.0333096538705041,0.0222064359136694,16
"37","Austria",2020-03-17,1332,3,314,0,9006.398,14.7894863185038,0.0333096538705041,0,17
"38","Austria",2020-03-18,1646,4,314,1,9006.398,18.2758967569499,0.0444128718273387,0.0111032179568347,18
"39","Austria",2020-03-19,2013,6,367,2,9006.398,22.3507777471082,0.0666193077410081,0.0222064359136694,19
"40","Austria",2020-03-20,2388,6,375,0,9006.398,26.5144844809212,0.0666193077410081,0,20
"41","Austria",2020-03-21,2814,8,426,2,9006.398,31.2444553305328,0.0888257436546775,0.0222064359136694,21
"42","Austria",2020-03-22,3582,16,768,8,9006.398,39.7717267213819,0.177651487309355,0.0888257436546775,22
"43","Austria",2020-03-23,4474,21,892,5,9006.398,49.6757971388784,0.233167577093528,0.0555160897841734,23
"44","Austria",2020-03-24,5283,28,809,7,9006.398,58.6583004659576,0.310890102791371,0.0777225256978428,24
"45","Austria",2020-03-25,5588,30,305,2,9006.398,62.0447819427922,0.333096538705041,0.0222064359136694,25
"46","Austria",2020-03-26,6909,49,1321,19,9006.398,76.7121328637708,0.5440576798849,0.210961141179859,26
"47","Austria",2020-03-27,7657,58,748,9,9006.398,85.0173398954832,0.643986641496412,0.0999289616115122,27
"48","Austria",2020-03-28,8271,68,614,10,9006.398,91.8347157209797,0.755018821064759,0.111032179568347,28
"49","Austria",2020-03-29,8788,86,517,18,9006.398,97.5750794046632,0.954876744287783,0.199857923223024,29
"50","Bosnia and Herzegovina",2020-03-10,5,0,2,0,3280.819,0.152400970611302,0,0,1
"51","Bosnia and Herzegovina",2020-03-11,7,0,2,0,3280.819,0.213361358855822,0,0,2
"52","Bosnia and Herzegovina",2020-03-12,11,0,4,0,3280.819,0.335282135344864,0,0,3
"53","Bosnia and Herzegovina",2020-03-13,13,0,2,0,3280.819,0.396242523589384,0,0,4
"54","Bosnia and Herzegovina",2020-03-14,18,0,5,0,3280.819,0.548643494200686,0,0,5
"55","Bosnia and Herzegovina",2020-03-15,24,0,6,0,3280.819,0.731524658934248,0,0,6
"56","Bosnia and Herzegovina",2020-03-16,25,0,1,0,3280.819,0.762004853056508,0,0,7
"57","Bosnia and Herzegovina",2020-03-17,26,0,1,0,3280.819,0.792485047178768,0,0,8
"58","Bosnia and Herzegovina",2020-03-18,38,0,12,0,3280.819,1.15824737664589,0,0,9
"59","Bosnia and Herzegovina",2020-03-19,63,0,25,0,3280.819,1.9202522297024,0,0,10
"60","Bosnia and Herzegovina",2020-03-20,89,0,26,0,3280.819,2.71273727688117,0,0,11
"61","Bosnia and Herzegovina",2020-03-21,93,1,4,1,3280.819,2.83465805337021,0.0304801941222603,0.0304801941222603,12
"62","Bosnia and Herzegovina",2020-03-22,126,1,33,0,3280.819,3.8405044594048,0.0304801941222603,0,13
"63","Bosnia and Herzegovina",2020-03-23,136,1,10,0,3280.819,4.1453064006274,0.0304801941222603,0,14
"64","Bosnia and Herzegovina",2020-03-24,166,3,30,2,3280.819,5.05971222429521,0.091440582366781,0.0609603882445207,15
"65","Bosnia and Herzegovina",2020-03-25,176,3,10,0,3280.819,5.36451416551782,0.091440582366781,0,16
"66","Bosnia and Herzegovina",2020-03-26,191,3,15,0,3280.819,5.82171707735172,0.091440582366781,0,17
"67","Bosnia and Herzegovina",2020-03-27,237,4,46,1,3280.819,7.2238060069757,0.121920776489041,0.0304801941222603,18
"68","Bosnia and Herzegovina",2020-03-28,258,5,21,1,3280.819,7.86389008354316,0.152400970611302,0.0304801941222603,19
"69","Bosnia and Herzegovina",2020-03-29,323,6,65,1,3280.819,9.84510270149009,0.182881164733562,0.0304801941222603,20
"70","Bulgaria",2020-03-11,7,1,3,1,6948.445,0.100741964569051,0.0143917092241502,0.0143917092241502,1
"71","Bulgaria",2020-03-12,7,1,0,0,6948.445,0.100741964569051,0.0143917092241502,0,2
"72","Bulgaria",2020-03-13,23,1,16,0,6948.445,0.331009312155454,0.0143917092241502,0,3
"73","Bulgaria",2020-03-14,41,2,18,1,6948.445,0.590060078190156,0.0287834184483003,0.0143917092241502,4
"74","Bulgaria",2020-03-15,51,2,10,0,6948.445,0.733977170431658,0.0287834184483003,0,5
"75","Bulgaria",2020-03-16,52,2,1,0,6948.445,0.748368879655808,0.0287834184483003,0,6
"76","Bulgaria",2020-03-17,67,2,15,0,6948.445,0.96424451801806,0.0287834184483003,0,7
"77","Bulgaria",2020-03-18,92,2,25,0,6948.445,1.32403724862181,0.0287834184483003,0,8
"78","Bulgaria",2020-03-19,94,3,2,1,6948.445,1.35282066707011,0.0431751276724505,0.0143917092241502,9
"79","Bulgaria",2020-03-20,127,3,33,0,6948.445,1.82774707146707,0.0431751276724505,0,10
"80","Bulgaria",2020-03-21,163,3,36,0,6948.445,2.34584860353647,0.0431751276724505,0,11
"81","Bulgaria",2020-03-22,187,3,24,0,6948.445,2.69124962491608,0.0431751276724505,0,12
"82","Bulgaria",2020-03-23,201,3,14,0,6948.445,2.89273355405418,0.0431751276724505,0,13
"83","Bulgaria",2020-03-24,218,3,17,0,6948.445,3.13739261086473,0.0431751276724505,0,14
"84","Bulgaria",2020-03-25,242,3,24,0,6948.445,3.48279363224434,0.0431751276724505,0,15
"85","Bulgaria",2020-03-26,264,3,22,0,6948.445,3.79941123517564,0.0431751276724505,0,16
"86","Bulgaria",2020-03-27,293,3,29,0,6948.445,4.21677080267599,0.0431751276724505,0,17
"87","Bulgaria",2020-03-28,331,7,38,4,6948.445,4.7636557531937,0.100741964569051,0.0575668368966006,18
"88","Bulgaria",2020-03-29,346,8,15,1,6948.445,4.97953139155595,0.115133673793201,0.0143917092241502,19
"89","Croatia",2020-02-28,5,0,2,0,4105.267,0.12179475780747,0,0,1
"90","Croatia",2020-02-29,6,0,1,0,4105.267,0.146153709368964,0,0,2
"91","Croatia",2020-03-01,7,0,1,0,4105.267,0.170512660930458,0,0,3
"92","Croatia",2020-03-02,7,0,0,0,4105.267,0.170512660930458,0,0,4
"93","Croatia",2020-03-03,9,0,2,0,4105.267,0.219230564053446,0,0,5
"94","Croatia",2020-03-04,10,0,1,0,4105.267,0.243589515614941,0,0,6
"95","Croatia",2020-03-05,10,0,0,0,4105.267,0.243589515614941,0,0,7
"96","Croatia",2020-03-06,11,0,1,0,4105.267,0.267948467176435,0,0,8
"97","Croatia",2020-03-07,12,0,1,0,4105.267,0.292307418737929,0,0,9
"98","Croatia",2020-03-08,12,0,0,0,4105.267,0.292307418737929,0,0,10
"99","Croatia",2020-03-09,12,0,0,0,4105.267,0.292307418737929,0,0,11
"100","Croatia",2020-03-10,14,0,2,0,4105.267,0.341025321860917,0,0,12
"101","Croatia",2020-03-11,19,0,5,0,4105.267,0.462820079668387,0,0,13
"102","Croatia",2020-03-12,19,0,0,0,4105.267,0.462820079668387,0,0,14
"103","Croatia",2020-03-13,32,0,13,0,4105.267,0.77948644996781,0,0,15
"104","Croatia",2020-03-14,38,0,6,0,4105.267,0.925640159336774,0,0,16
"105","Croatia",2020-03-15,49,0,11,0,4105.267,1.19358862651321,0,0,17
"106","Croatia",2020-03-16,57,0,8,0,4105.267,1.38846023900516,0,0,18
"107","Croatia",2020-03-17,65,0,8,0,4105.267,1.58333185149711,0,0,19
"108","Croatia",2020-03-18,81,0,16,0,4105.267,1.97307507648102,0,0,20
"109","Croatia",2020-03-19,105,1,24,1,4105.267,2.55768991395688,0.0243589515614941,0.0243589515614941,21
"110","Croatia",2020-03-20,128,1,23,0,4105.267,3.11794579987124,0.0243589515614941,0,22
"111","Croatia",2020-03-21,206,1,78,0,4105.267,5.01794402166778,0.0243589515614941,0,23
"112","Croatia",2020-03-22,254,1,48,0,4105.267,6.18717369661949,0.0243589515614941,0,24
"113","Croatia",2020-03-23,315,1,61,0,4105.267,7.67306974187063,0.0243589515614941,0,25
"114","Croatia",2020-03-24,382,1,67,0,4105.267,9.30511949649073,0.0243589515614941,0,26
"115","Croatia",2020-03-25,442,1,60,0,4105.267,10.7666565901804,0.0243589515614941,0,27
"116","Croatia",2020-03-26,495,3,53,2,4105.267,12.0576810229396,0.0730768546844822,0.0487179031229881,28
"117","Croatia",2020-03-27,586,3,91,0,4105.267,14.2743456150355,0.0730768546844822,0,29
"118","Croatia",2020-03-28,657,5,71,2,4105.267,16.0038311759016,0.12179475780747,0.0487179031229881,30
"119","Croatia",2020-03-29,713,6,56,1,4105.267,17.3679324633453,0.146153709368964,0.0243589515614941,31
"120","Cyprus",2020-03-09,2,0,2,0,1207.359,0.165650813055603,0,0,1
"121","Cyprus",2020-03-10,3,0,1,0,1207.359,0.248476219583405,0,0,2
"122","Cyprus",2020-03-11,6,0,3,0,1207.359,0.49695243916681,0,0,3
"123","Cyprus",2020-03-12,6,0,0,0,1207.359,0.49695243916681,0,0,4
"124","Cyprus",2020-03-13,14,0,8,0,1207.359,1.15955569138922,0,0,5
"125","Cyprus",2020-03-14,26,0,12,0,1207.359,2.15346056972284,0,0,6
"126","Cyprus",2020-03-15,26,0,0,0,1207.359,2.15346056972284,0,0,7
"127","Cyprus",2020-03-16,33,0,7,0,1207.359,2.73323841541745,0,0,8
"128","Cyprus",2020-03-17,46,0,13,0,1207.359,3.80996870027887,0,0,9
"129","Cyprus",2020-03-18,49,0,3,0,1207.359,4.05844491986228,0,0,10
"130","Cyprus",2020-03-19,67,0,18,0,1207.359,5.54930223736271,0,0,11
"131","Cyprus",2020-03-20,67,0,0,0,1207.359,5.54930223736271,0,0,12
"132","Cyprus",2020-03-21,84,0,17,0,1207.359,6.95733414833533,0,0,13
"133","Cyprus",2020-03-22,95,1,11,1,1207.359,7.86841362014115,0.0828254065278016,0.0828254065278016,14
"134","Cyprus",2020-03-23,116,1,21,0,1207.359,9.60774715722498,0.0828254065278016,0,15
"135","Cyprus",2020-03-24,124,3,8,2,1207.359,10.2703504094474,0.248476219583405,0.165650813055603,16
"136","Cyprus",2020-03-25,132,3,8,0,1207.359,10.9329536616698,0.248476219583405,0,17
"137","Cyprus",2020-03-26,146,3,14,0,1207.359,12.092509353059,0.248476219583405,0,18
"138","Cyprus",2020-03-27,162,5,16,2,1207.359,13.4177158575039,0.414127032639008,0.165650813055603,19
"139","Cyprus",2020-03-28,179,5,17,0,1207.359,14.8257477684765,0.414127032639008,0,20
"140","Cyprus",2020-03-29,214,5,35,0,1207.359,17.7246369969495,0.414127032639008,0,21
"141","Czech Republic",2020-03-05,12,0,4,0,10708.981,0.112055479414895,0,0,1
"142","Czech Republic",2020-03-06,18,0,6,0,10708.981,0.168083219122342,0,0,2
"143","Czech Republic",2020-03-07,19,0,1,0,10708.981,0.17742117574025,0,0,3
"144","Czech Republic",2020-03-08,31,0,12,0,10708.981,0.289476655155145,0,0,4
"145","Czech Republic",2020-03-09,31,0,0,0,10708.981,0.289476655155145,0,0,5
"146","Czech Republic",2020-03-10,41,0,10,0,10708.981,0.382856221334224,0,0,6
"147","Czech Republic",2020-03-11,91,0,50,0,10708.981,0.849754052229619,0,0,7
"148","Czech Republic",2020-03-12,94,0,3,0,10708.981,0.877767922083343,0,0,8
"149","Czech Republic",2020-03-13,141,0,47,0,10708.981,1.31665188312501,0,0,9
"150","Czech Republic",2020-03-14,189,0,48,0,10708.981,1.76487380078459,0,0,10
"151","Czech Republic",2020-03-15,253,0,64,0,10708.981,2.3625030243307,0,0,11
"152","Czech Republic",2020-03-16,298,0,45,0,10708.981,2.78271107213656,0,0,12
"153","Czech Republic",2020-03-17,396,0,98,0,10708.981,3.69783082069153,0,0,13
"154","Czech Republic",2020-03-18,464,0,68,0,10708.981,4.33281187070927,0,0,14
"155","Czech Republic",2020-03-19,694,0,230,0,10708.981,6.48054189282809,0,0,15
"156","Czech Republic",2020-03-20,833,0,139,0,10708.981,7.77851786271728,0,0,16
"157","Czech Republic",2020-03-21,995,0,162,0,10708.981,9.29126683481836,0,0,17
"158","Czech Republic",2020-03-22,1120,1,125,1,10708.981,10.4585114120569,0.00933795661790791,0.00933795661790791,18
"159","Czech Republic",2020-03-23,1236,1,116,0,10708.981,11.5417143797342,0.00933795661790791,0,19
"160","Czech Republic",2020-03-24,1394,3,158,2,10708.981,13.0171115253636,0.0280138698537237,0.0186759132358158,20
"161","Czech Republic",2020-03-25,1654,6,260,3,10708.981,15.4449802460197,0.0560277397074474,0.0280138698537237,21
"162","Czech Republic",2020-03-26,1925,9,271,3,10708.981,17.9755664894727,0.0840416095611711,0.0280138698537237,22
"163","Czech Republic",2020-03-27,2279,9,354,0,10708.981,21.2812031322121,0.0840416095611711,0,23
"164","Czech Republic",2020-03-28,2631,11,352,2,10708.981,24.5681638617157,0.102717522796987,0.0186759132358158,24
"165","Czech Republic",2020-03-29,2817,16,186,5,10708.981,26.3050237926466,0.149407305886526,0.0466897830895395,25
"166","Denmark",2020-03-03,6,0,2,0,5792.202,0.103587547533736,0,0,1
"167","Denmark",2020-03-04,11,0,5,0,5792.202,0.189910503811849,0,0,2
"168","Denmark",2020-03-05,11,0,0,0,5792.202,0.189910503811849,0,0,3
"169","Denmark",2020-03-06,24,0,13,0,5792.202,0.414350190134944,0,0,4
"170","Denmark",2020-03-07,24,0,0,0,5792.202,0.414350190134944,0,0,5
"171","Denmark",2020-03-08,37,0,13,0,5792.202,0.638789876458038,0,0,6
"172","Denmark",2020-03-09,92,0,55,0,5792.202,1.58834239551728,0,0,7
"173","Denmark",2020-03-10,264,0,172,0,5792.202,4.55785209148438,0,0,8
"174","Denmark",2020-03-11,444,0,180,0,5792.202,7.66547851749645,0,0,9
"175","Denmark",2020-03-12,617,0,173,0,5792.202,10.6522528047192,0,0,10
"176","Denmark",2020-03-13,804,0,187,0,5792.202,13.8807313695206,0,0,11
"177","Denmark",2020-03-14,836,1,32,1,5792.202,14.4331982897005,0.0172645912556226,0.0172645912556226,12
"178","Denmark",2020-03-15,875,2,39,1,5792.202,15.1065173486698,0.0345291825112453,0.0172645912556226,13
"179","Denmark",2020-03-16,933,3,58,1,5792.202,16.1078636414959,0.0517937737668679,0.0172645912556226,14
"180","Denmark",2020-03-17,1025,4,92,1,5792.202,17.6962060370132,0.0690583650224906,0.0172645912556226,15
"181","Denmark",2020-03-18,1116,4,91,0,5792.202,19.2672838412749,0.0690583650224906,0,16
"182","Denmark",2020-03-19,1225,6,109,2,5792.202,21.1491242881377,0.103587547533736,0.0345291825112453,17
"183","Denmark",2020-03-20,1337,9,112,3,5792.202,23.0827585087675,0.155381321300604,0.0517937737668679,18
"184","Denmark",2020-03-21,1420,13,83,4,5792.202,24.5157195829842,0.224439686323094,0.0690583650224906,19
"185","Denmark",2020-03-22,1514,13,94,0,5792.202,26.1385911610127,0.224439686323094,0,20
"186","Denmark",2020-03-23,1572,24,58,11,5792.202,27.1399374538388,0.414350190134944,0.189910503811849,21
"187","Denmark",2020-03-24,1718,32,146,8,5792.202,29.6605677771597,0.552466920179925,0.138116730044981,22
"188","Denmark",2020-03-25,1862,34,144,2,5792.202,32.1466689179694,0.58699610269117,0.0345291825112453,23
"189","Denmark",2020-03-26,2023,41,161,7,5792.202,34.9262681101246,0.707848241480528,0.120852138789359,24
"190","Denmark",2020-03-27,2200,52,177,11,5792.202,37.9821007623698,0.897758745292378,0.189910503811849,25
"191","Denmark",2020-03-28,2366,65,166,13,5792.202,40.8480229108032,1.12219843161547,0.224439686323094,26
"192","Denmark",2020-03-29,2564,72,198,7,5792.202,44.2664119794165,1.24305057040483,0.120852138789359,27
"193","Estonia",2020-03-03,2,0,1,0,1326.535,0.150768732072655,0,0,1
"194","Estonia",2020-03-04,2,0,0,0,1326.535,0.150768732072655,0,0,2
"195","Estonia",2020-03-05,3,0,1,0,1326.535,0.226153098108983,0,0,3
"196","Estonia",2020-03-06,10,0,7,0,1326.535,0.753843660363277,0,0,4
"197","Estonia",2020-03-07,10,0,0,0,1326.535,0.753843660363277,0,0,5
"198","Estonia",2020-03-08,10,0,0,0,1326.535,0.753843660363277,0,0,6
"199","Estonia",2020-03-09,10,0,0,0,1326.535,0.753843660363277,0,0,7
"200","Estonia",2020-03-10,12,0,2,0,1326.535,0.904612392435933,0,0,8
"201","Estonia",2020-03-11,16,0,4,0,1326.535,1.20614985658124,0,0,9
"202","Estonia",2020-03-12,16,0,0,0,1326.535,1.20614985658124,0,0,10
"203","Estonia",2020-03-13,79,0,63,0,1326.535,5.95536491686989,0,0,11
"204","Estonia",2020-03-14,115,0,36,0,1326.535,8.66920209417769,0,0,12
"205","Estonia",2020-03-15,171,0,56,0,1326.535,12.890726592212,0,0,13
"206","Estonia",2020-03-16,205,0,34,0,1326.535,15.4537950374472,0,0,14
"207","Estonia",2020-03-17,225,0,20,0,1326.535,16.9614823581737,0,0,15
"208","Estonia",2020-03-18,258,0,33,0,1326.535,19.4491664373726,0,0,16
"209","Estonia",2020-03-19,267,0,9,0,1326.535,20.1276257316995,0,0,17
"210","Estonia",2020-03-20,283,0,16,0,1326.535,21.3337755882807,0,0,18
"211","Estonia",2020-03-21,306,0,23,0,1326.535,23.0676160071163,0,0,19
"212","Estonia",2020-03-22,326,0,20,0,1326.535,24.5753033278428,0,0,20
"213","Estonia",2020-03-23,352,0,26,0,1326.535,26.5352968447874,0,0,21
"214","Estonia",2020-03-24,369,0,17,0,1326.535,27.8168310674049,0,0,22
"215","Estonia",2020-03-25,404,1,35,1,1326.535,30.4552838786764,0.0753843660363277,0.0753843660363277,23
"216","Estonia",2020-03-26,538,1,134,0,1326.535,40.5567889275443,0.0753843660363277,0,24
"217","Estonia",2020-03-27,575,1,37,0,1326.535,43.3460104708884,0.0753843660363277,0,25
"218","Estonia",2020-03-28,645,1,70,0,1326.535,48.6229160934314,0.0753843660363277,0,26
"219","Estonia",2020-03-29,679,3,34,2,1326.535,51.1859845386665,0.226153098108983,0.150768732072655,27
"220","Finland",2020-03-01,6,0,3,0,5540.72,0.108289175414026,0,0,1
"221","Finland",2020-03-02,6,0,0,0,5540.72,0.108289175414026,0,0,2
"222","Finland",2020-03-03,6,0,0,0,5540.72,0.108289175414026,0,0,3
"223","Finland",2020-03-04,6,0,0,0,5540.72,0.108289175414026,0,0,4
"224","Finland",2020-03-05,12,0,6,0,5540.72,0.216578350828051,0,0,5
"225","Finland",2020-03-06,15,0,3,0,5540.72,0.270722938535064,0,0,6
"226","Finland",2020-03-07,15,0,0,0,5540.72,0.270722938535064,0,0,7
"227","Finland",2020-03-08,23,0,8,0,5540.72,0.415108505753765,0,0,8
"228","Finland",2020-03-09,30,0,7,0,5540.72,0.541445877070128,0,0,9
"229","Finland",2020-03-10,40,0,10,0,5540.72,0.721927836093504,0,0,10
"230","Finland",2020-03-11,59,0,19,0,5540.72,1.06484355823792,0,0,11
"231","Finland",2020-03-12,59,0,0,0,5540.72,1.06484355823792,0,0,12
"232","Finland",2020-03-13,155,0,96,0,5540.72,2.79747036486233,0,0,13
"233","Finland",2020-03-14,225,0,70,0,5540.72,4.06084407802596,0,0,14
"234","Finland",2020-03-15,244,0,19,0,5540.72,4.40375980017037,0,0,15
"235","Finland",2020-03-16,277,0,33,0,5540.72,4.99935026494752,0,0,16
"236","Finland",2020-03-17,321,0,44,0,5540.72,5.79347088465037,0,0,17
"237","Finland",2020-03-18,336,0,15,0,5540.72,6.06419382318543,0,0,18
"238","Finland",2020-03-19,400,0,64,0,5540.72,7.21927836093504,0,0,19
"239","Finland",2020-03-20,450,0,50,0,5540.72,8.12168815605192,0,0,20
"240","Finland",2020-03-21,523,1,73,1,5540.72,9.43920645692256,0.0180481959023376,0.0180481959023376,21
"241","Finland",2020-03-22,626,1,103,0,5540.72,11.2981706348633,0.0180481959023376,0,22
"242","Finland",2020-03-23,700,1,74,0,5540.72,12.6337371316363,0.0180481959023376,0,23
"243","Finland",2020-03-24,792,1,92,0,5540.72,14.2941711546514,0.0180481959023376,0,24
"244","Finland",2020-03-25,880,3,88,2,5540.72,15.8824123940571,0.0541445877070128,0.0360963918046752,25
"245","Finland",2020-03-26,958,5,78,2,5540.72,17.2901716744394,0.090240979511688,0.0360963918046752,26
"246","Finland",2020-03-27,1041,7,83,2,5540.72,18.7881719343334,0.126337371316363,0.0360963918046752,27
"247","Finland",2020-03-28,1167,9,126,2,5540.72,21.062244618028,0.162433763121038,0.0360963918046752,28
"248","Finland",2020-03-29,1240,11,73,2,5540.72,22.3797629188986,0.198530154925714,0.0360963918046752,29
"249","France",2020-02-29,100,2,43,0,65273.511,0.153201503133484,0.00306403006266968,0,1
"250","France",2020-03-01,130,2,30,0,65273.511,0.199161954073529,0.00306403006266968,0,2
"251","France",2020-03-02,191,3,61,1,65273.511,0.292614870984954,0.00459604509400452,0.00153201503133484,3
"252","France",2020-03-03,204,4,13,1,65273.511,0.312531066392307,0.00612806012533936,0.00153201503133484,4
"253","France",2020-03-04,288,4,84,0,65273.511,0.441220329024434,0.00612806012533936,0,5
"254","France",2020-03-05,380,6,92,2,65273.511,0.582165711907239,0.00919209018800904,0.00306403006266968,6
"255","France",2020-03-06,656,9,276,3,65273.511,1.00500186055565,0.0137881352820136,0.00459604509400452,7
"256","France",2020-03-07,959,11,303,2,65273.511,1.46920241505011,0.0168521653446832,0.00306403006266968,8
"257","France",2020-03-08,1136,19,177,8,65273.511,1.74036907559638,0.029108285595362,0.0122561202506787,9
"258","France",2020-03-09,1219,19,83,0,65273.511,1.86752632319717,0.029108285595362,0,10
"259","France",2020-03-10,1794,33,575,14,65273.511,2.7484349662147,0.0505564960340497,0.0214482104386878,11
"260","France",2020-03-11,2293,48,499,15,65273.511,3.51291046685079,0.0735367215040723,0.0229802254700226,12
"261","France",2020-03-12,2293,48,0,0,65273.511,3.51291046685079,0.0735367215040723,0,13
"262","France",2020-03-13,3681,79,1388,31,65273.511,5.63934733034355,0.121029187475452,0.04749246597138,14
"263","France",2020-03-14,4496,91,815,12,65273.511,6.88793958088144,0.13941336785147,0.0183841803760181,15
"264","France",2020-03-15,4532,91,36,0,65273.511,6.94309212200949,0.13941336785147,0,16
