"","Datum","Provincienaam","Provinciecode","Type","Aantal","AantalCumulatief"
"2437",2020-07-13,"Zuid-Holland",28,"Totaal",25,11590
"2438",2020-07-14,"Zuid-Holland",28,"Totaal",52,11642
"2439",2020-07-15,"Zuid-Holland",28,"Totaal",48,11690
"2440",2020-07-16,"Zuid-Holland",28,"Totaal",45,11735
"2441",2020-07-17,"Zuid-Holland",28,"Totaal",51,11786
"2442",2020-07-18,"Zuid-Holland",28,"Totaal",48,11834
"2443",2020-07-19,"Zuid-Holland",28,"Totaal",52,11886
"2444",2020-07-20,"Zuid-Holland",28,"Totaal",73,11959
"2445",2020-07-21,"Zuid-Holland",28,"Totaal",80,12039
"2446",2020-07-22,"Zuid-Holland",28,"Totaal",73,12112
"2447",2020-07-23,"Zuid-Holland",28,"Totaal",92,12204
"2448",2020-07-24,"Zuid-Holland",28,"Totaal",102,12306
"2449",2020-07-25,"Zuid-Holland",28,"Totaal",46,12352
"2450",2020-07-26,"Zuid-Holland",28,"Totaal",98,12450
"2451",2020-07-27,"Zuid-Holland",28,"Totaal",90,12540
"2452",2020-07-28,"Zuid-Holland",28,"Totaal",110,12650
"2453",2020-07-29,"Zuid-Holland",28,"Totaal",108,12758
"2454",2020-07-30,"Zuid-Holland",28,"Totaal",146,12904
"2455",2020-07-31,"Zuid-Holland",28,"Totaal",156,13060
"2456",2020-08-01,"Zuid-Holland",28,"Totaal",202,13262
"2457",2020-08-02,"Zuid-Holland",28,"Totaal",185,13447
"2458",2020-08-03,"Zuid-Holland",28,"Totaal",195,13642
"2459",2020-08-04,"Zuid-Holland",28,"Totaal",195,13837
"2460",2020-08-05,"Zuid-Holland",28,"Totaal",215,14052
"2461",2020-08-06,"Zuid-Holland",28,"Totaal",236,14288
"2462",2020-08-07,"Zuid-Holland",28,"Totaal",220,14508
"2463",2020-08-08,"Zuid-Holland",28,"Totaal",183,14691
"2464",2020-08-09,"Zuid-Holland",28,"Totaal",240,14931
"2465",2020-08-10,"Zuid-Holland",28,"Totaal",253,15184
"2466",2020-08-11,"Zuid-Holland",28,"Totaal",287,15471
"2467",2020-08-12,"Zuid-Holland",28,"Totaal",294,15765
"2468",2020-08-13,"Zuid-Holland",28,"Totaal",247,16012
"2469",2020-08-14,"Zuid-Holland",28,"Totaal",227,16239
"2470",2020-08-15,"Zuid-Holland",28,"Totaal",267,16506
"2471",2020-08-16,"Zuid-Holland",28,"Totaal",168,16674
"2472",2020-08-17,"Zuid-Holland",28,"Totaal",155,16829
"2473",2020-08-18,"Zuid-Holland",28,"Totaal",160,16989
"2474",2020-08-19,"Zuid-Holland",28,"Totaal",187,17176
"2475",2020-08-20,"Zuid-Holland",28,"Totaal",179,17355
"2476",2020-08-21,"Zuid-Holland",28,"Totaal",162,17517
"2477",2020-08-22,"Zuid-Holland",28,"Totaal",191,17708
"2478",2020-08-23,"Zuid-Holland",28,"Totaal",127,17835
"2479",2020-08-24,"Zuid-Holland",28,"Totaal",185,18020
"2480",2020-08-25,"Zuid-Holland",28,"Totaal",98,18118
"2481",2020-08-26,"Zuid-Holland",28,"Totaal",204,18322
"2482",2020-08-27,"Zuid-Holland",28,"Totaal",160,18482
"2483",2020-08-28,"Zuid-Holland",28,"Totaal",154,18636
"2484",2020-08-29,"Zuid-Holland",28,"Totaal",138,18774
"2485",2020-08-30,"Zuid-Holland",28,"Totaal",206,18980
"2486",2020-08-31,"Zuid-Holland",28,"Totaal",165,19145
"2487",2020-09-01,"Zuid-Holland",28,"Totaal",176,19321
"2488",2020-09-02,"Zuid-Holland",28,"Totaal",287,19608
"2489",2020-09-03,"Zuid-Holland",28,"Totaal",248,19856
"2490",2020-09-04,"Zuid-Holland",28,"Totaal",278,20134
"2491",2020-09-05,"Zuid-Holland",28,"Totaal",196,20330
"2492",2020-09-06,"Zuid-Holland",28,"Totaal",373,20703
"2493",2020-09-07,"Zuid-Holland",28,"Totaal",257,20960
"2494",2020-09-08,"Zuid-Holland",28,"Totaal",329,21289
"2495",2020-09-09,"Zuid-Holland",28,"Totaal",449,21738
"2496",2020-09-10,"Zuid-Holland",28,"Totaal",278,22016
"2497",2020-09-11,"Zuid-Holland",28,"Totaal",529,22545
"2498",2020-09-12,"Zuid-Holland",28,"Totaal",435,22980
"2499",2020-09-13,"Zuid-Holland",28,"Totaal",350,23330
"2500",2020-09-14,"Zuid-Holland",28,"Totaal",471,23801
"2501",2020-09-15,"Zuid-Holland",28,"Totaal",457,24258
"2502",2020-09-16,"Zuid-Holland",28,"Totaal",557,24815
"2503",2020-09-17,"Zuid-Holland",28,"Totaal",574,25389
"2504",2020-09-18,"Zuid-Holland",28,"Totaal",699,26088
"2505",2020-09-19,"Zuid-Holland",28,"Totaal",556,26644
"2506",2020-09-20,"Zuid-Holland",28,"Totaal",664,27308
"2507",2020-09-21,"Zuid-Holland",28,"Totaal",782,28090
"2508",2020-09-22,"Zuid-Holland",28,"Totaal",731,28821
